Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_logcosh_full_img,vgg_cells,train,2.961,4.092,0.464%,1.225%,1.689%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_logcosh_full_img,vgg_cells,val,3.492,4.532,0.418%,1.424%,1.842%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_logcosh_full_img,vgg_cells,test,3.118,3.923,0.612%,1.206%,1.819%
