Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
SegRegNet,vgg_cells/n_64_sigma_5_randseed_641_loss_logcosh_patch_4_128x128,vgg_cells,train,3.464,4.442,1.032%,0.976%,2.008%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_641_loss_logcosh_patch_4_128x128,vgg_cells,val,3.032,4.235,1.150%,0.408%,1.558%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_641_loss_logcosh_patch_4_128x128,vgg_cells,test,3.273,4.373,1.032%,0.876%,1.909%
