Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mae_full_img,vgg_cells,train,2.915,3.613,1.359%,0.195%,1.553%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mae_full_img,vgg_cells,val,4.012,5.33,2.103%,0.291%,2.394%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mae_full_img,vgg_cells,test,3.859,5.024,1.941%,0.309%,2.250%
