Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_patch_32_128x128_epochs_7,carpk,train,4.422,6.642,6.435%,3.960%,10.395%
UNet,carpk/sigma_10_loss_mse_patch_32_128x128_epochs_7,carpk,val,5.321,7.849,8.639%,3.226%,11.865%
UNet,carpk/sigma_10_loss_mse_patch_32_128x128_epochs_7,carpk,test,23.869,28.644,5.895%,17.170%,23.065%
