Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
SegRegNet,carpk/sigma_10_loss_logcosh_full_img_epochs_3_lr_1e-4,carpk,train,3.247,4.422,1.843%,5.791%,7.633%
SegRegNet,carpk/sigma_10_loss_logcosh_full_img_epochs_3_lr_1e-4,carpk,val,3.452,4.613,2.117%,5.582%,7.699%
SegRegNet,carpk/sigma_10_loss_logcosh_full_img_epochs_3_lr_1e-4,carpk,test,8.472,10.71,6.846%,1.340%,8.186%
