Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_patch_4_128x128,vgg_cells,train,6.286,7.85,3.564%,0.022%,3.586%
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_patch_4_128x128,vgg_cells,val,8.897,10.713,4.571%,0.122%,4.693%
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_patch_4_128x128,vgg_cells,test,7.049,9.225,3.985%,0.125%,4.111%
