Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,vgg_cells,train,2.354,3.106,0.876%,0.395%,1.271%
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,vgg_cells,val,3.31,4.187,0.995%,0.930%,1.925%
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,vgg_cells,test,3.099,3.989,1.284%,0.523%,1.807%
