Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mse_patch_4_128x128,vgg_cells,train,2.853,3.452,0.774%,0.738%,1.512%
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mse_patch_4_128x128,vgg_cells,val,3.145,4.287,1.194%,0.587%,1.781%
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mse_patch_4_128x128,vgg_cells,test,3.104,4.019,1.133%,0.677%,1.810%
