Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_full_img,VGG_CELLS,train,8.079,9.942,4.564%,0.044%,4.608%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_full_img,VGG_CELLS,val,8.793,10.741,4.517%,0.121%,4.638%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mae_full_img,VGG_CELLS,test,8.281,10.725,4.765%,0.064%,4.830%
