Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,shanghai_tech/part_b/sigma_10_loss_mae_patch_32_128x128_epochs_100,shanghai_tech/part_b,train,123.781,156.648,99.997%,0.000%,99.997%
FCRN_A,shanghai_tech/part_b/sigma_10_loss_mae_patch_32_128x128_epochs_100,shanghai_tech/part_b,val,118.722,145.35,99.997%,0.000%,99.997%
FCRN_A,shanghai_tech/part_b/sigma_10_loss_mae_patch_32_128x128_epochs_100,shanghai_tech/part_b,test,123.699,155.967,99.997%,0.000%,99.997%
