Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_4,carpk,train,5.294,8.341,10.119%,2.328%,12.446%
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_4,carpk,val,6.384,9.656,11.975%,2.262%,14.237%
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_4,carpk,test,17.608,22.251,12.066%,4.949%,17.015%
