Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,train,2.132,3.029,0.599%,0.617%,1.216%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,val,2.581,3.272,0.954%,0.407%,1.361%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,test,2.147,3.045,0.741%,0.511%,1.252%
