Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,train,2.205,2.803,0.594%,0.663%,1.258%
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,val,3.887,4.696,1.416%,0.634%,2.050%
UNet,vgg_cells/n_64_sigma_5_randseed_645_loss_mse_patch_4_128x128,vgg_cells,test,3.156,4.161,1.149%,0.691%,1.841%
