Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,train,3.178,3.771,1.766%,0.060%,1.826%
FCRN_A,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,val,3.541,4.717,1.641%,0.289%,1.930%
FCRN_A,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,test,3.295,4.145,1.682%,0.240%,1.922%
