Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,train,2.808,3.538,1.257%,0.259%,1.516%
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,val,2.902,3.572,1.148%,0.539%,1.687%
UNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,test,2.949,3.966,1.337%,0.383%,1.720%
