Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
SegRegNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,train,3.483,4.231,0.489%,1.530%,2.019%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,val,2.74,3.541,0.465%,0.943%,1.408%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_644_loss_logcosh_patch_4_128x128,vgg_cells,test,2.985,3.833,0.376%,1.365%,1.741%
