Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_full_img,vgg_cells,train,2.888,3.712,1.362%,0.212%,1.574%
UNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_full_img,vgg_cells,val,3.717,5.284,1.757%,0.366%,2.124%
UNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_full_img,vgg_cells,test,3.517,4.769,1.731%,0.320%,2.051%
