Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
SegRegNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_patch_4_128x128,vgg_cells,train,2.988,3.923,0.741%,0.991%,1.732%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_patch_4_128x128,vgg_cells,val,2.222,2.963,0.545%,0.597%,1.142%
SegRegNet,vgg_cells/n_64_sigma_5_randseed_643_loss_logcosh_patch_4_128x128,vgg_cells,test,2.542,3.309,0.662%,0.820%,1.482%
