Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10_lr_1e-4,carpk,train,2.555,3.447,5.111%,0.896%,6.007%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10_lr_1e-4,carpk,val,2.835,3.757,5.609%,0.712%,6.322%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10_lr_1e-4,carpk,test,15.049,17.925,14.103%,0.439%,14.542%
