Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mae_full_img,vgg_cells,train,4.061,5.016,2.107%,0.225%,2.332%
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mae_full_img,vgg_cells,val,4.327,5.592,1.845%,0.514%,2.359%
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mae_full_img,vgg_cells,test,3.979,5.338,1.955%,0.365%,2.320%
