Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_5_lr_1e-4,carpk,train,5.466,6.235,1.764%,11.087%,12.851%
FCRN_A,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_5_lr_1e-4,carpk,val,5.475,6.204,2.442%,9.767%,12.209%
FCRN_A,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_5_lr_1e-4,carpk,test,14.493,17.878,12.255%,1.750%,14.005%
