Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_5,carpk,train,10.134,12.627,23.803%,0.022%,23.826%
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_5,carpk,val,11.64,13.676,25.958%,0.000%,25.958%
UNet,carpk/sigma_10_loss_logcosh_patch_32_128x128_epochs_5,carpk,test,19.448,24.33,10.356%,8.438%,18.794%
