Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,VGG_CELLS,train,8.875,10.09,4.630%,0.162%,4.792%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,VGG_CELLS,val,8.107,9.296,4.519%,0.194%,4.713%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_full_img,VGG_CELLS,test,9.464,10.58,5.493%,0.026%,5.519%
