Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_logcosh_full_img,vgg_cells,train,2.048,2.547,0.378%,0.713%,1.091%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_logcosh_full_img,vgg_cells,val,3.452,4.404,1.149%,0.911%,2.060%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_logcosh_full_img,vgg_cells,test,2.964,3.721,0.781%,0.947%,1.728%
