Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,train,3.015,4.174,6.381%,0.707%,7.089%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,val,3.243,4.461,6.867%,0.366%,7.233%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,test,12.776,15.819,11.401%,0.945%,12.346%
