Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,shanghai_tech/part_b/sigma_10_loss_logcosh_patch_32_128x128_epochs_50,shanghai_tech/part_b,train,25.996,41.787,20.905%,0.096%,21.001%
UNet,shanghai_tech/part_b/sigma_10_loss_logcosh_patch_32_128x128_epochs_50,shanghai_tech/part_b,val,24.187,36.952,20.207%,0.165%,20.372%
UNet,shanghai_tech/part_b/sigma_10_loss_logcosh_patch_32_128x128_epochs_50,shanghai_tech/part_b,test,27.719,45.632,22.075%,0.333%,22.408%
