Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_15,carpk,train,1.913,2.611,2.827%,1.670%,4.497%
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_15,carpk,val,2.56,3.238,4.300%,1.408%,5.708%
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_15,carpk,test,18.443,23.682,14.283%,3.539%,17.822%
