Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,train,3.008,4.005,1.499%,0.229%,1.728%
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,val,3.817,5.244,1.705%,0.376%,2.081%
UNet,vgg_cells/n_32_sigma_5_randseed_322_loss_mse_full_img,vgg_cells,test,3.434,4.558,1.555%,0.448%,2.003%
