Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,train,2.53,3.625,3.586%,2.361%,5.948%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,val,2.67,4.075,4.307%,1.647%,5.954%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,test,17.145,20.722,15.871%,0.697%,16.568%
