Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_patch_4_128x128,vgg_cells,train,3.047,3.915,1.105%,0.540%,1.645%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_patch_4_128x128,vgg_cells,val,3.12,3.926,0.766%,1.048%,1.814%
FCRN_A,vgg_cells/n_64_sigma_5_randseed_644_loss_mse_patch_4_128x128,vgg_cells,test,2.918,3.856,1.082%,0.620%,1.702%
