Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_full_img_epochs_6,carpk,train,4.621,6.577,9.926%,0.937%,10.863%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_6,carpk,val,5.623,7.606,11.736%,0.804%,12.540%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_6,carpk,test,25.971,32.828,11.149%,13.948%,25.097%
