Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_7,carpk,train,4.138,5.532,1.238%,8.490%,9.728%
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_7,carpk,val,4.134,5.626,1.442%,7.776%,9.218%
UNet,carpk/sigma_10_loss_logcosh_full_img_epochs_7,carpk,test,20.796,26.438,11.309%,8.787%,20.096%
