Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10,carpk,train,5.572,6.342,0.395%,12.705%,13.100%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10,carpk,val,5.067,5.894,0.564%,10.736%,11.300%
UNet,carpk/sigma_10_loss_mse_full_img_epochs_10,carpk,test,22.859,29.369,19.966%,2.123%,22.089%
