Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mse_patch_4_128x128,vgg_cells,train,2.462,3.146,0.340%,0.971%,1.312%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mse_patch_4_128x128,vgg_cells,val,2.686,3.309,0.886%,0.716%,1.602%
UNet,vgg_cells/n_64_sigma_5_randseed_642_loss_mse_patch_4_128x128,vgg_cells,test,2.245,2.838,0.506%,0.803%,1.309%
