Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,train,9.951,11.543,23.375%,0.020%,23.395%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,val,11.449,12.818,25.532%,0.000%,25.532%
UNet,carpk/sigma_10_loss_mse_patch_16_256x256_epochs_10_lr_1e-4,carpk,test,38.249,43.693,36.828%,0.134%,36.962%
