Architecture_Name,Experiment_Name,Dataset_Name,Dataset_Split,MAE,RMSE,Underestimate,Overestimate,Difference
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mae_full_img,vgg_cells,train,6.45,7.539,3.366%,0.052%,3.419%
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mae_full_img,vgg_cells,val,8.102,9.792,4.531%,0.057%,4.589%
UNet,vgg_cells/n_32_sigma_5_randseed_323_loss_mae_full_img,vgg_cells,test,7.627,9.493,4.407%,0.041%,4.448%
